,brand,categories,colors,price,is_available,condition,is_sale,source,shipping,is_special_offer,is_returnable,manufacturer
19246,Journee Collection,shoes,black,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,blue,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,brown,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,grey,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,white,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,red,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,shoes,beige,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,black,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,blue,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,brown,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,grey,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,white,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,red,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19246,Journee Collection,sport,beige,47.4,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,black,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,blue,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,brown,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,grey,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,white,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,red,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,shoes,beige,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,black,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,blue,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,brown,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,grey,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,white,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,red,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19247,Journee Collection,sport,beige,39.94,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,black,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,blue,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,brown,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,grey,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,white,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,red,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,shoes,beige,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,black,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,blue,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,brown,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,grey,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,white,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,red,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19248,Journee Collection,sport,beige,37.82,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,black,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,blue,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,brown,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,grey,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,white,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,red,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,shoes,beige,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,black,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,blue,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,brown,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,grey,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,white,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,red,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19249,Journee Collection,sport,beige,36.54,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,black,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,blue,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,brown,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,grey,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,white,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,red,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,shoes,beige,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,black,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,blue,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,brown,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,grey,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,white,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,red,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19250,Journee Collection,sport,beige,35.69,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,black,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,blue,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,brown,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,grey,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,white,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,red,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,shoes,beige,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,black,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,blue,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,brown,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,grey,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,white,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,red,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19251,Journee Collection,sport,beige,34.99,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,black,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,blue,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,brown,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,grey,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,white,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,red,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,shoes,beige,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,black,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,blue,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,brown,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,grey,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,white,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,red,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19252,Journee Collection,sport,beige,34.84,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,black,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,blue,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,brown,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,grey,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,white,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,red,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,shoes,beige,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,black,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,blue,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,brown,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,grey,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,white,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,red,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19254,Journee Collection,sport,beige,34.42,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,black,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,blue,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,brown,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,grey,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,white,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,red,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,shoes,beige,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,black,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,blue,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,brown,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,grey,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,white,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,red,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19255,Journee Collection,sport,beige,33.99,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,black,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,blue,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,brown,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,grey,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,white,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,red,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,shoes,beige,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,black,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,blue,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,brown,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,grey,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,white,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,red,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19272,Journee Collection,sport,beige,33.57,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,black,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,blue,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,brown,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,grey,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,white,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,red,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,shoes,beige,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,black,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,blue,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,brown,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,grey,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,white,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,red,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19273,Journee Collection,sport,beige,32.29,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,black,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,blue,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,brown,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,grey,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,white,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,red,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,shoes,beige,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,black,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,blue,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,brown,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,grey,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,white,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,red,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19274,Journee Collection,sport,beige,31.02,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,black,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,blue,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,brown,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,grey,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,white,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,red,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,shoes,beige,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,black,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,blue,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,brown,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,grey,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,white,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,red,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19275,Journee Collection,sport,beige,30.99,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,black,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,blue,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,brown,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,grey,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,white,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,red,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,shoes,beige,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,black,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,blue,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,brown,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,grey,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,white,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,red,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19276,Journee Collection,sport,beige,30.59,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,black,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,blue,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,brown,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,grey,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,white,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,red,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,shoes,beige,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,black,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,blue,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,brown,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,grey,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,white,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,red,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19278,Journee Collection,sport,beige,29.74,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,black,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,blue,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,brown,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,grey,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,white,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,red,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,shoes,beige,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,black,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,blue,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,brown,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,grey,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,white,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,red,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19279,Journee Collection,sport,beige,28.99,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,black,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,blue,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,brown,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,grey,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,white,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,red,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,shoes,beige,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,black,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,blue,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,brown,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,grey,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,white,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,red,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19280,Journee Collection,sport,beige,28.89,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,black,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,blue,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,brown,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,grey,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,white,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,red,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,shoes,beige,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,black,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,blue,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,brown,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,grey,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,white,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,red,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19282,Journee Collection,sport,beige,28.47,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,black,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,blue,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,brown,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,grey,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,white,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,red,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,shoes,beige,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,black,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,blue,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,brown,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,grey,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,white,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,red,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19285,Journee Collection,sport,beige,24.64,1,New,0,Overstock.com,No,0,0,LESLIE
19286,Liz Claiborne,shoes,black,70.0,1,New,0,Walmart.com,No,0,0,Liz Claiborne
19286,Liz Claiborne,clothing,black,70.0,1,New,0,Walmart.com,No,0,0,Liz Claiborne
19287,Liz Claiborne,shoes,black,29.99,1,New,1,Walmart.com,No,1,0,Liz Claiborne
19287,Liz Claiborne,clothing,black,29.99,1,New,1,Walmart.com,No,1,0,Liz Claiborne
19291,Nomad,shoes,black,55.0,1,New,0,Walmart.com,No,0,0,Nomad
19291,Nomad,clothing,black,55.0,1,New,0,Walmart.com,No,0,0,Nomad
19292,Nomad,shoes,black,21.99,1,New,1,Walmart.com,No,1,0,Nomad
19292,Nomad,clothing,black,21.99,1,New,1,Walmart.com,No,1,0,Nomad
19293,Isotoner,clothing,black,22.98,1,New,0,Walmart.com,No,0,0,Isotoner
19293,Isotoner,shoes,black,22.98,1,New,0,Walmart.com,No,0,0,Isotoner
19293,Isotoner,slippers,black,22.98,1,New,0,Walmart.com,No,0,0,Isotoner
19304,Marc Fisher,clothing,black,21.99,1,New,1,Walmart.com,No,1,0,Marc Fisher
19304,Marc Fisher,shoes,black,21.99,1,New,1,Walmart.com,No,1,0,Marc Fisher
19308,Roper,shoes,black,76.99,1,New,0,Walmart.com,No,0,0,Roper
19308,Roper,clothing,black,76.99,1,New,0,Walmart.com,No,0,0,Roper
19309,C Label,shoes,black,40.0,1,New,0,Walmart.com,No,0,0,C Label
19309,C Label,clothing,black,40.0,1,New,0,Walmart.com,No,0,0,C Label
19310,C Label,shoes,black,13.99,1,New,1,Walmart.com,No,1,0,C Label
19310,C Label,clothing,black,13.99,1,New,1,Walmart.com,No,1,0,C Label
19311,C Label,shoes,black,3.99,1,New,1,Walmart.com,No,1,0,C Label
19311,C Label,clothing,black,3.99,1,New,1,Walmart.com,No,1,0,C Label
19312,C Label,shoes,black,0.99,1,New,1,Walmart.com,No,1,0,C Label
19312,C Label,clothing,black,0.99,1,New,1,Walmart.com,No,1,0,C Label
19317,Nina,clothing,black,100.0,1,New,0,Walmart.com,No,0,0,Nina
19317,Nina,shoes,black,100.0,1,New,0,Walmart.com,No,0,0,Nina
19322,Isotoner,slippers,pink,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19322,Isotoner,slippers,blue,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19322,Isotoner,shoes,pink,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19322,Isotoner,shoes,blue,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19322,Isotoner,clothing,pink,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19322,Isotoner,clothing,blue,19.98,1,New,0,Walmart.com,No,0,0,Isotoner
19324,JAMBU,shoes,black,40.0,1,New,0,Walmart.com,No,1,0,JBU by Jambu
19324,JAMBU,clothing,black,40.0,1,New,0,Walmart.com,No,1,0,JBU by Jambu
19325,JAMBU,shoes,black,11.99,1,New,1,Walmart.com,No,1,0,JBU by Jambu
19325,JAMBU,clothing,black,11.99,1,New,1,Walmart.com,No,1,0,JBU by Jambu
19326,JAMBU,shoes,black,7.99,1,New,1,Overstock.com,No,1,0,JBU by Jambu
19326,JAMBU,clothing,black,7.99,1,New,1,Overstock.com,No,1,0,JBU by Jambu
19327,JAMBU,shoes,black,6.99,1,New,1,Overstock.com,No,1,0,JBU by Jambu
19327,JAMBU,clothing,black,6.99,1,New,1,Overstock.com,No,1,0,JBU by Jambu
19332,Bearpaw,clothing,black,44.95,1,New,0,Walmart.com,No,0,0,Bearpaw
19332,Bearpaw,shoes,black,44.95,1,New,0,Walmart.com,No,0,0,Bearpaw
19337,Everybody By BZ Moda,clothing,brown,189.0,1,New,0,Walmart.com,No,1,0,Everybody By BZ Moda
19337,Everybody By BZ Moda,shoes,brown,189.0,1,New,0,Walmart.com,No,1,0,Everybody By BZ Moda
